Size,Nama Gambar,Mean Red,Variance Red,Standar Deviation Red,Skewness Red,Kurtosis Red,Mean Green,Variance Green,StandarDeviation Green,Skewness Green,Kurtosis Green,Mean Blue,Variance Blue,Standar Deviation Blue,Skewness Blue,Kurtosis Blue,Mean Hue,Variance Hue,Standar Deviation Hue,Skewness Hue,Kurtosis Hue,Mean Saturation,Variance Saturation,Standar Deviation Saturation,Skewness Saturation,Kurtosis Saturation,Mean Value,Variance Value,Standar Deviation Value,Skewness Value,Kurtosis Value,Tingkat Kematangan
6,  SC 5.7.JPG, 60.35386916, 1288.88627716, 35.90106216, 0.74856816, 0.10684216, 64.61336316, 1107.82893316, 33.28406416, 0.80479216, 0.32323516, 29.10397616, 608.14370116, 24.66057016, 1.57339116, 2.99177816,  37.98798916, 185.37041516, 13.61508016, 0.42158816, -0.40051216, 152.07016016, 2717.84398516, 52.13294516, -0.10073016, -0.78785016, 68.70762216, 1217.42092616, 34.89156016, 0.67543916, -0.00005916, 5
6,  SC 5.8.JPG, 57.63653016, 1044.86660116, 32.32439616, 0.63080516, -0.19033216, 64.47187816, 928.03457216, 30.46366016, 0.54892116, -0.20639016, 29.41784916, 524.04097516, 22.89194116, 1.33731716, 1.92029016,  40.14035816, 208.94644216, 14.45498016, 0.59946116, -0.06945016, 148.97850516, 2599.42156216, 50.98452316, -0.05713516, -0.82894316, 67.09950616, 995.60053116, 31.55313816, 0.50210216, -0.31165216, 5
6,  SC 5.9.JPG, 59.40937516, 1164.53706216, 34.12531416, 0.49434616, -0.52095916, 62.85431616, 907.69136216, 30.12791716, 0.67958016, 0.07607216, 22.75655916, 417.52283016, 20.43337516, 1.70960716, 3.73131816,  37.39685916, 193.85952216, 13.92334516, 0.69019316, 0.08866416, 172.94845916, 2367.05891516, 48.65243016, -0.33891816, -0.67300216, 67.80813916, 1042.59259016, 32.28920216, 0.45248416, -0.42568516, 5
7,  SC 0.1.JPG, 28.89711216, 654.75288316, 25.58813916, 1.42159416, 1.86720816, 37.80883916, 960.29378316, 30.98860716, 1.16737016, 0.92310416, 27.14817116, 608.10841816, 24.65985416, 1.61881016, 2.99634816,  59.99805716, 471.75821716, 21.71999616, 0.03459916, 0.49650616, 89.92743016, 1680.29586816, 40.99141216, 0.62327516, 0.58118916, 38.00443116, 959.76395516, 30.98005716, 1.15950016, 0.90551016, 0
7,  SC 0.10.JPG, 31.03113516, 703.86216516, 26.53040116, 1.34002116, 1.57225716, 40.62374216, 1019.39888916, 31.92802716, 1.05228516, 0.59553516, 31.02180616, 687.28448916, 26.21611116, 1.29034316, 1.45069316,  63.60562816, 546.93534616, 23.38664916, -0.29500216, 0.09202816, 85.24410216, 1425.07848316, 37.75021216, 0.64814016, 0.96255816, 40.99821216, 1022.06685516, 31.96978016, 1.04062016, 0.56825616, 0
7,  SC 0.11.JPG, 32.54005516, 867.12440616, 29.44697616, 1.44431116, 1.83730016, 42.91110516, 1184.46053416, 34.41599216, 1.26044616, 1.20295816, 30.62109816, 906.65507516, 30.11071416, 1.68673316, 2.73832416,  59.23881516, 298.22866816, 17.26929816, -0.13197716, -0.01878116, 100.91856816, 1753.96394316, 41.88035316, 0.65404216, -0.00674316, 43.15785016, 1190.91852516, 34.50968716, 1.24492316, 1.15116916, 0
7,  SC 0.12.JPG, 31.39666516, 736.97539616, 27.14729116, 1.41235216, 1.85672416, 40.82302616, 1008.17411316, 31.75175816, 1.18536116, 1.05325116, 30.70727316, 675.77044516, 25.99558516, 1.45699716, 2.10023016,  63.30831416, 359.39658116, 18.95775816, -0.36011616, -0.02217416, 87.40688816, 1157.91738716, 34.02818516, 0.83630316, 1.29617416, 41.00318716, 1011.62356116, 31.80603016, 1.17772816, 1.02752316, 0
7,  SC 0.13.JPG, 38.39188416, 1002.28636516, 31.65890716, 1.29333416, 1.40403516, 49.60625016, 1369.47972116, 37.00648216, 1.02269516, 0.54610616, 36.90869516, 960.71680516, 30.99543216, 1.41867216, 1.99226916,  62.01562616, 386.81309616, 19.66756516, 0.04926216, 0.11885316, 86.67108516, 1494.93767916, 38.66442416, 0.73351816, 0.53587216, 49.85252816, 1372.47432516, 37.04692116, 1.01392616, 0.52527816, 0
7,  SC 0.14.JPG, 31.68262916, 807.15811516, 28.41052816, 1.45470616, 2.01336116, 40.95565016, 1134.87158516, 33.68785516, 1.23823916, 1.17832516, 30.78928816, 774.14144216, 27.82339716, 1.56713816, 2.52507716,  62.38477116, 409.72122216, 20.24157216, -0.21481416, 0.12251616, 85.61643416, 1413.16391916, 37.59207316, 0.88947516, 1.36602016, 41.19011216, 1139.03549616, 33.74960016, 1.22579116, 1.13798816, 0
7,  SC 0.15.JPG, 33.29183316, 764.00034716, 27.64055616, 1.31999816, 1.64232316, 44.03202916, 1088.73060716, 32.99591816, 1.03995116, 0.56150316, 33.40269016, 785.86061316, 28.03320616, 1.30540316, 1.62984816,  63.77346816, 376.25856216, 19.39738516, 0.01078616, -0.14992216, 89.18089916, 1633.02806916, 40.41074216, 0.94087416, 1.00901016, 44.27900616, 1090.59244716, 33.02411916, 1.03089716, 0.54142116, 0
7,  SC 0.16.JPG, 31.54223216, 770.31329616, 27.75451816, 1.41931116, 1.97615716, 39.53710116, 1094.56154616, 33.08415916, 1.26382716, 1.38384216, 29.10409316, 764.38448416, 27.64750416, 1.74349816, 3.46825016,  58.17021016, 510.48097816, 22.59382616, 0.11482216, 0.31523316, 85.15878316, 1814.12020416, 42.59249016, 0.83704416, 0.83508416, 39.77992016, 1095.99183316, 33.10576716, 1.25416616, 1.35364716, 0
7,  SC 0.18.JPG, 34.31457216, 714.85839916, 26.73683616, 1.21570016, 1.15251316, 43.84086816, 1020.79975616, 31.94995716, 1.01979916, 0.51331016, 32.30435016, 751.89213016, 27.42065216, 1.35837016, 1.69167916,  58.76938616, 420.42986716, 20.50438716, 0.21192516, 0.17185416, 88.26357516, 1988.78145416, 44.59575616, 0.95735516, 0.77180516, 44.11361616, 1022.74511816, 31.98038616, 1.00897416, 0.48795016, 0
7,  SC 0.19.JPG, 34.12586016, 814.14119816, 28.53316016, 1.25373616, 1.44924916, 44.52886116, 1184.12455616, 34.41111116, 0.96941816, 0.40493116, 33.87592816, 806.78286416, 28.40392316, 1.30693816, 1.70561616,  64.00244916, 495.93682816, 22.26963916, -0.12969616, 0.02061216, 85.70618416, 1444.08629616, 38.00113516, 0.77933516, 1.06275216, 44.85777616, 1185.68392316, 34.43376116, 0.95907816, 0.38149216, 0
7,  SC 0.2.JPG, 36.91087216, 988.51483416, 31.44065616, 1.24528716, 1.15329316, 48.47794116, 1327.04257316, 36.42859616, 1.04626316, 0.51838716, 34.85509416, 943.53035016, 30.71693916, 1.37554616, 1.44861016,  60.57884716, 271.65769316, 16.48204216, -0.16428816, -0.13856616, 95.42830516, 1641.28879416, 40.51282316, 0.78999316, 0.36687616, 48.63011616, 1329.80697316, 36.46651916, 1.03729916, 0.49559316, 0
7,  SC 0.20.JPG, 35.67454416, 883.78441916, 29.72851216, 1.18939616, 1.01810116, 45.82438716, 1253.93324216, 35.41092016, 0.94912116, 0.28670816, 34.56333816, 891.64574916, 29.86043816, 1.29810116, 1.38142016,  60.72888416, 528.68218816, 22.99309016, 0.02573116, 0.65471816, 83.97255816, 1569.98424316, 39.62302716, 0.66859716, 0.70204316, 46.12982516, 1257.21621616, 35.45724516, 0.94001816, 0.26351516, 0
7,  SC 0.3.JPG, 35.15870516, 933.93426916, 30.56033816, 1.23380916, 1.09425816, 44.37268216, 1281.45793116, 35.79745716, 1.06812516, 0.53996116, 33.59521116, 910.83365216, 30.18002116, 1.41204116, 1.85707116,  61.24165316, 380.15014616, 19.49743916, -0.17010316, 0.05081216, 84.27605216, 1442.73853216, 37.98339816, 0.88931716, 0.92843816, 44.61911616, 1286.59172516, 35.86909216, 1.05759616, 0.51232016, 0
7,  SC 0.4.JPG, 30.87468416, 843.61867316, 29.04511416, 1.66792916, 3.18462016, 38.58821516, 1099.73270416, 33.16221816, 1.44331416, 2.01655216, 28.45263716, 693.58571216, 26.33601516, 1.66513316, 2.95395216,  60.04299016, 353.13878816, 18.79198716, -0.18207416, 0.03526116, 84.64803516, 1348.63507616, 36.72376716, 0.90913016, 1.14278216, 38.78975416, 1105.06887116, 33.24257616, 1.43209416, 1.97385016, 0
7,  SC 0.5.JPG, 28.15038716, 657.30269616, 25.63791516, 1.57426016, 2.49712716, 36.42647816, 911.12068316, 30.18477616, 1.32948916, 1.56242916, 26.00287616, 562.04212816, 23.70742816, 1.78184316, 4.02979016,  59.62755116, 388.90768816, 19.72074316, -0.01645616, 0.17222516, 90.06957716, 1528.30900516, 39.09359316, 0.61270716, 0.40222316, 36.60695016, 913.91205316, 30.23097816, 1.31781616, 1.52266616, 0
7,  SC 0.6.JPG, 37.28071716, 957.53986916, 30.94414116, 1.15104816, 0.79551316, 48.79181416, 1391.31038516, 37.30027316, 0.88912416, 0.02012016, 36.97601716, 955.13971116, 30.90533516, 1.25025216, 1.23028816,  64.37979616, 492.88571916, 22.20103016, -0.13276316, 0.28915416, 85.24406316, 1427.95267616, 37.78826116, 0.72394516, 0.91771616, 49.08893416, 1390.12456316, 37.28437416, 0.88142816, 0.00700016, 0
7,  SC 0.7.JPG, 35.29117316, 911.98561116, 30.19909916, 1.46892616, 2.27006716, 44.68760416, 1314.99534616, 36.26286516, 1.24283516, 1.27159716, 34.26054316, 878.28976816, 29.63595416, 1.60267016, 2.94750616,  64.12251716, 619.75479416, 24.89487516, -0.02595416, 0.21275916, 77.35686216, 1534.42356516, 39.17171916, 1.06234716, 2.09901716, 45.08702916, 1313.26992716, 36.23906616, 1.23327516, 1.24820416, 0
7,  SC 0.8.JPG, 33.33435716, 847.77889516, 29.11664316, 1.42866316, 1.99440316, 42.15563416, 1255.55355816, 35.43379116, 1.25477816, 1.32156416, 32.15594516, 855.09594816, 29.24202416, 1.54044716, 2.40882416,  61.27496416, 614.54166616, 24.78995116, 0.02547816, 0.22908316, 78.49473316, 1681.49696916, 41.00606016, 0.81030516, 0.98411316, 42.49003016, 1255.85785616, 35.43808516, 1.24156216, 1.28570916, 0
7,  SC 0.9.JPG, 34.79395216, 870.29537216, 29.50076916, 1.28820616, 1.42148516, 46.79527316, 1234.56070516, 35.13631616, 1.02092316, 0.55227816, 32.54402016, 835.67161216, 28.90798516, 1.37279616, 1.63636316,  58.51817216, 279.26406216, 16.71119616, -0.05066816, 0.66017716, 98.70548516, 1871.20848416, 43.25746716, 0.70540916, 0.19928616, 46.89190316, 1235.60197416, 35.15113016, 1.01633016, 0.54090316, 0
7,  SC 017.JPG, 35.83834116, 1054.70180616, 32.47617316, 1.30184216, 1.20328716, 44.53286416, 1425.55088116, 37.75646816, 1.15889816, 0.81674516, 34.14564516, 953.72608516, 30.88245616, 1.50156216, 2.14448016,  63.76153516, 548.57871516, 23.42175716, -0.18722816, 0.05971516, 78.21071216, 1248.90658216, 35.33987216, 0.71478916, 0.99019316, 44.95743816, 1434.07993416, 37.86924816, 1.14137716, 0.75897716, 0
7,  Sc 1.1.JPG, 36.79954916, 961.43828316, 31.00706816, 1.41684116, 1.83125716, 48.26435316, 1177.49915016, 34.31470716, 1.09474816, 0.78045516, 26.40820916, 717.58007416, 26.78768516, 1.81971516, 3.57119116,  49.23776616, 210.59677316, 14.51195316, 0.44932916, 0.77651916, 131.01706416, 2753.04429416, 52.46946116, 0.11745916, -0.66453116, 48.75706516, 1195.07734016, 34.56989116, 1.08138216, 0.72995316, 1
7,  SC 1.10.JPG, 42.46262716, 1442.57163216, 37.98120116, 1.30438416, 1.21375516, 56.05803216, 1755.10146816, 41.89393116, 1.07197216, 0.57800816, 36.98604616, 1236.13527116, 35.15871516, 1.48577416, 1.91525216,  56.50565616, 235.32282216, 15.34023516, 0.00728016, -0.40395316, 113.33972116, 1932.54073116, 43.96067316, 0.56663216, -0.10515216, 56.28188316, 1763.17568916, 41.99018616, 1.06274716, 0.54993516, 1
7,  SC 1.11.JPG, 37.99879516, 1075.70290616, 32.79791016, 1.46092416, 1.90111716, 51.36008916, 1522.84903016, 39.02369816, 1.11781416, 0.77329816, 29.73681316, 807.94717316, 28.42441216, 1.83004516, 3.80403416,  54.30986916, 295.28429316, 17.18383816, 0.64019716, 0.37937916, 119.69778816, 2366.13695516, 48.64295416, 0.29302616, -0.64021316, 51.66105616, 1525.91768716, 39.06299616, 1.10411916, 0.73918016, 1
7,  SC 1.12.JPG, 33.41520616, 854.09339916, 29.22487616, 1.58561916, 2.61621316, 47.89027116, 1131.95037116, 33.64447016, 1.06905516, 0.77650416, 22.49477216, 504.58015416, 22.46286216, 1.95795616, 4.73291416,  51.10455916, 196.37995516, 14.01356316, 0.31708416, 0.76052916, 146.22746516, 2338.56428816, 48.35870416, -0.06740816, -0.62370116, 48.28829616, 1147.14781616, 33.86957116, 1.06640116, 0.77214616, 1
7,  SC 1.13.JPG, 47.71838916, 1144.58643916, 33.83173716, 1.11007116, 0.84488616, 53.26761816, 1090.78506016, 33.02703516, 1.06072416, 0.90726516, 30.06934316, 753.79345016, 27.45529916, 1.64004416, 2.94322916,  39.82617516, 90.02762416, 9.48828916, 0.02230116, 0.67813016, 127.87907616, 2651.77178016, 51.49535716, 0.04700316, -0.71669116, 54.32961516, 1144.77380316, 33.83450616, 1.03265016, 0.77286416, 1
7,  SC 1.14.JPG, 51.93330016, 1386.77849416, 37.23947516, 1.03793616, 0.37063416, 57.42655616, 1404.58504916, 37.47779416, 0.91483616, 0.16153716, 35.08873916, 852.00374716, 29.18910316, 1.38092216, 1.57909616,  39.15229116, 58.18585616, 7.62796516, -0.23927316, 1.42105216, 110.55467016, 1908.40133916, 43.68525316, 0.39488316, -0.41722616, 58.21125716, 1454.12597416, 38.13300416, 0.90130016, 0.10584416, 1
7,  SC 1.15.JPG, 49.76903616, 1351.72228916, 36.76577616, 1.07700616, 0.51999016, 60.49543316, 1495.62369616, 38.67329416, 0.90988116, 0.18585816, 38.29043416, 1001.41786016, 31.64518716, 1.32832416, 1.35378416,  50.30765316, 194.80027716, 13.95708716, 0.55334616, 0.19228416, 107.52481816, 2027.50213416, 45.02779316, 0.42695016, -0.57948216, 60.70089816, 1501.33963316, 38.74712416, 0.90164616, 0.16292916, 1
7,  SC 1.16.JPG, 32.23745516, 860.85160516, 29.34027316, 1.51452616, 2.13927416, 44.74575316, 1098.37860416, 33.14179516, 1.15445316, 1.01948116, 22.82936216, 544.13460716, 23.32669316, 1.96708416, 4.78123416,  51.75582116, 230.25600816, 15.17418916, 0.22100016, 0.43652716, 139.51941516, 2342.23820516, 48.39667616, 0.09931016, -0.60814516, 45.29043416, 1121.95436016, 33.49558716, 1.12914816, 0.90260016, 1
7,  SC 1.17.JPG, 41.54079416, 1322.53125016, 36.36662316, 1.38233416, 1.57219016, 55.21864216, 1520.60760116, 38.99496916, 1.14229616, 1.00103916, 32.07120916, 1059.33427416, 32.54741616, 1.87217116, 3.66093616,  52.95833216, 212.77211116, 14.58671016, 0.10367116, -0.08267816, 128.01710316, 2279.15013916, 47.74044616, 0.19268816, -0.58212516, 55.60543416, 1539.04718016, 39.23069216, 1.12599116, 0.92677816, 1
7,  SC 1.18.JPG, 46.38550916, 1129.85215416, 33.61327316, 1.06511216, 0.52671316, 56.00241016, 1252.10113716, 35.38504116, 0.91619416, 0.23118316, 39.98068216, 866.60574516, 29.43816816, 1.26954516, 1.36948216,  54.51482916, 264.71546716, 16.27007916, 0.02851416, -0.40871916, 87.33245216, 1268.42826516, 35.61500116, 0.74146716, 0.22630816, 56.41093016, 1274.04142316, 35.69371716, 0.90783916, 0.19830516, 1
7,  SC 1.19.JPG, 47.49317816, 1126.76088616, 33.56725916, 1.12412716, 0.81031216, 58.53045416, 1248.59161516, 35.33541616, 0.97566716, 0.44302016, 40.99277016, 957.38663816, 30.94166516, 1.27628816, 1.36805316,  53.33323016, 237.70178916, 15.41758116, 0.06187616, -0.22451516, 95.59917616, 1543.18878616, 39.28344216, 0.60406816, -0.17816616, 58.95918716, 1265.52309516, 35.57419116, 0.95984116, 0.38655116, 1
7,  SC 1.2.JPG, 28.55105516, 681.03353416, 26.09661916, 1.73316016, 3.27304216, 39.97986616, 957.62899716, 30.94558116, 1.28538616, 1.48522516, 20.93687616, 474.23686116, 21.77698016, 2.22552516, 6.50960116,  52.46192716, 248.40233516, 15.76078516, 0.63226316, 1.49282816, 132.04885916, 2625.75680616, 51.24213916, 0.06540816, -0.68369116, 40.29362116, 967.15012016, 31.09903716, 1.27232116, 1.42780416, 1
7,  SC 1.20.JPG, 47.83803016, 1233.13791816, 35.11606416, 1.10419516, 0.74029916, 57.60384016, 1434.52594016, 37.87513616, 0.96288916, 0.40787316, 40.58304516, 977.25259816, 31.26104016, 1.35845816, 1.81583116,  54.00279916, 268.70807016, 16.39231716, 0.23852916, -0.28324016, 88.16690616, 1544.74746616, 39.30327616, 0.86624416, 0.55293616, 57.90511916, 1444.18228216, 38.00239816, 0.95193516, 0.37537916, 1
7,  SC 1.3.JPG, 30.66183416, 839.84886716, 28.98014616, 1.77002416, 3.56896816, 43.50709416, 1136.19406316, 33.70747816, 1.23851916, 1.39830116, 21.50989216, 519.13928416, 22.78462816, 2.30851016, 7.14584516,  52.00450916, 235.30473016, 15.33964616, 0.54961216, 1.29752316, 138.18949016, 2582.93388916, 50.82257316, 0.00756516, -0.59941416, 43.91223216, 1153.88198016, 33.96883816, 1.22394416, 1.34211116, 1
7,  SC 1.4.JPG, 45.27216516, 1290.52974816, 35.92394416, 1.10921416, 0.82814916, 59.55105516, 1534.67055516, 39.17487116, 0.91673116, 0.48099216, 34.48311116, 962.22632416, 31.01977316, 1.48427516, 2.10538516,  51.24899916, 183.86460816, 13.55966816, 0.35273716, 0.20314816, 127.09818516, 1943.03257316, 44.07984316, 0.14339916, -0.63386016, 59.80798416, 1538.74381716, 39.22682516, 0.90260116, 0.44974116, 1
7,  SC 1.5.JPG, 42.86974816, 1615.62374716, 40.19482216, 1.36401616, 1.23859116, 55.26676316, 1860.08995616, 43.12876016, 1.06581916, 0.40246616, 31.65402116, 1178.06761416, 34.32299016, 1.80643816, 2.97361016,  51.38045616, 191.82842616, 13.85021416, 0.32834016, 0.31684116, 125.39114516, 2573.39869816, 50.72867716, 0.32792316, -0.62037116, 55.58685416, 1874.39764016, 43.29431416, 1.05431716, 0.36928616, 1
7,  SC 1.6.JPG, 50.07925516, 1214.09194616, 34.84382216, 1.17154216, 1.01107616, 55.61075916, 1238.42152516, 35.19121416, 1.06121716, 0.76870516, 33.06052016, 777.33984216, 27.88081516, 1.52006816, 2.37805016,  38.51409016, 58.81958516, 7.66939316, -0.32668216, 0.90298116, 117.01282716, 2187.04446016, 46.76584716, 0.37851816, -0.50348016, 56.43654516, 1277.80705016, 35.74642716, 1.03706116, 0.68118516, 1
7,  SC 1.7.JPG, 44.10627016, 1360.23631616, 36.88138216, 1.16152616, 0.67064416, 57.69685516, 1583.80715116, 39.79707516, 0.84478716, -0.08236716, 34.77914316, 952.34988316, 30.86016716, 1.34637716, 1.35327216,  53.52742316, 222.32863316, 14.91068916, 0.10882016, -0.00031416, 117.00085516, 2152.34058916, 46.39332516, 0.50117516, -0.28311216, 58.10222716, 1598.96265016, 39.98703116, 0.83269616, -0.11382716, 1
7,  SC 1.8.JPG, 49.97415216, 1382.26921416, 37.17888116, 1.00678416, 0.26307416, 60.27026116, 1504.11816416, 38.78296216, 0.86611116, 0.02393116, 39.87487916, 995.20952516, 31.54694216, 1.22381516, 1.09528816,  50.75916416, 178.49388916, 13.36016016, 0.26611916, 0.11527516, 100.21564916, 1816.59276916, 42.62150616, 0.53355716, -0.31573316, 60.53480816, 1516.28766916, 38.93953916, 0.86032716, 0.00542116, 1
7,  SC 1.9.JPG, 47.21211216, 1180.36350416, 34.35641916, 1.05949016, 0.64708816, 56.91367016, 1318.79962916, 36.31528116, 0.91953516, 0.37293516, 41.12170116, 936.59216216, 30.60379316, 1.25948416, 1.54084716,  55.12166216, 242.36706816, 15.56814316, -0.04846016, -0.45856616, 86.17845116, 1382.18618316, 37.17776516, 0.80759516, 0.36102616, 57.24565616, 1337.50079516, 36.57185816, 0.91106916, 0.33319916, 1
7,  SC 2.1.JPG, 47.77653816, 1707.54436416, 41.32244416, 1.19833616, 0.57924016, 59.44443616, 1684.14127016, 41.03829016, 0.98142816, 0.25953516, 33.55474816, 997.81639716, 31.58823216, 1.79608916, 3.15547116,  52.14510016, 286.53398716, 16.92731516, -0.16152616, -0.72095216, 125.89928916, 2333.47741816, 48.30608116, 0.43619316, -0.31754516, 60.81649616, 1777.69683116, 42.16274216, 0.93922016, 0.07528616, 2
7,  SC 2.10.JPG, 57.62113716, 1305.28361316, 36.12870916, 0.97306016, 0.63244116, 69.85905916, 1328.02802416, 36.44211916, 0.72434916, 0.16149716, 42.35274216, 776.34136116, 27.86290316, 1.33248216, 2.17058816,  50.05391216, 275.11390116, 16.58655816, 0.04648816, -0.49057516, 109.56710816, 1851.39352716, 43.02782316, 0.41195916, -0.49129516, 71.09802916, 1378.59942416, 37.12949516, 0.70624116, 0.09200216, 2
7,  SC 2.11.JPG, 50.07159816, 1432.70077416, 37.85103416, 1.09297016, 0.66428516, 67.21844816, 1506.51256816, 38.81381916, 0.71177916, -0.15024816, 34.66840316, 897.64169116, 29.96066916, 1.50072516, 2.33554316,  50.22937016, 211.79038716, 14.55302016, -0.06607516, -0.47454316, 139.84561016, 2222.98183816, 47.14850816, 0.13784516, -0.62996616, 67.96035316, 1536.53990416, 39.19872316, 0.70052316, -0.19124016, 2
7,  SC 2.12.JPG, 58.92715816, 1437.05595516, 37.90852116, 1.11400416, 1.03334816, 69.04551616, 1441.11271516, 37.96199016, 0.95754616, 0.71298916, 40.65499316, 757.76800616, 27.52758616, 1.27921616, 1.77022016,  46.82057816, 217.33272916, 14.74220916, 0.08990716, -0.27994416, 111.52124216, 2123.33826216, 46.07969516, 0.37700316, -0.44623516, 70.43988816, 1502.71440516, 38.76486016, 0.92566816, 0.57145716, 2
7,  SC 2.13.JPG, 54.53857816, 1307.56936416, 36.16032916, 0.93187816, 0.21573616, 65.16449616, 1351.02448316, 36.75628516, 0.75110416, -0.07177516, 41.17172616, 769.47373516, 27.73939016, 1.26482016, 1.81949416,  50.32409516, 262.89146016, 16.21392816, 0.12764016, -0.40439216, 102.44684616, 1743.10367216, 41.75049316, 0.48903416, -0.31512916, 66.07952716, 1393.51058416, 37.32975516, 0.73239416, -0.14012116, 2
7,  SC 2.14.JPG, 54.28860716, 1602.78263616, 40.03476816, 0.93794416, 0.24299716, 69.27955116, 1722.44692016, 41.50237216, 0.69467016, -0.24499716, 37.12869716, 1084.36907716, 32.92976016, 1.38597016, 1.54623616,  48.00590816, 209.67624616, 14.48020216, -0.14880816, -0.70975816, 135.53702316, 2296.58985016, 47.92274916, 0.18733416, -0.55294216, 70.45963416, 1756.36040716, 41.90895416, 0.66352216, -0.30696116, 2
7,  SC 2.15.JPG, 53.19310516, 1573.03990716, 39.66156716, 1.05890716, 0.46516116, 67.54355316, 1545.82294016, 39.31695516, 0.73306116, -0.08346916, 31.61499616, 740.34826816, 27.20934216, 1.50856216, 2.25950916,  47.59412316, 231.37650016, 15.21106516, -0.03019116, -0.58999716, 144.58638816, 2376.63856616, 48.75078016, 0.24038816, -0.55047516, 69.25933816, 1622.78293116, 40.28378016, 0.70292016, -0.18751016, 2
7,  SC 2.16.JPG, 43.54631316, 1088.21521316, 32.98810716, 1.22051116, 1.16473416, 57.26136016, 1120.42830716, 33.47280016, 0.96378816, 0.63281316, 26.81517516, 692.85548316, 26.32214816, 1.95222216, 4.39459916,  46.90193216, 181.32852316, 13.46582816, -0.00508816, -0.02012216, 151.18237616, 2348.93688416, 48.46583216, -0.16955616, -0.60291716, 58.28095016, 1152.47210216, 33.94807916, 0.92937316, 0.50166916, 2
7,  SC 2.17.JPG, 53.67699316, 1528.00232516, 39.08967016, 0.85238916, 0.02606216, 69.35977816, 1509.40511116, 38.85106316, 0.57329816, -0.23874216, 34.57192816, 992.41921216, 31.50268616, 1.41361916, 1.98970816,  48.61013716, 197.17895016, 14.04204216, 0.00792816, -0.32273516, 145.09709616, 2669.06318316, 51.66297716, 0.17341716, -0.67005516, 70.61732816, 1566.21890716, 39.57548416, 0.54552316, -0.32934716, 2
7,  SC 2.18.JPG, 51.96206316, 1585.34684716, 39.81641416, 0.99143816, 0.14882916, 71.12411116, 1525.24351716, 39.05436616, 0.62502116, -0.20114516, 29.58296716, 973.51203716, 31.20115416, 1.82265816, 3.46851816,  47.26264216, 169.36633516, 13.01408216, 0.07779916, -0.01898016, 165.81257016, 2620.84055916, 51.19414616, -0.38242416, -0.60191716, 72.01255516, 1560.08174416, 39.49787016, 0.60880216, -0.26295916, 2
7,  SC 2.19.JPG, 50.29595416, 1756.14353616, 41.90636616, 1.07829616, 0.37489216, 62.95549416, 1795.41110316, 42.37229216, 0.81906916, -0.06053916, 30.75978516, 695.94058416, 26.38068616, 1.48793616, 2.29626316,  52.59058616, 319.14120516, 17.86452416, 0.09638616, -0.80065716, 136.03622716, 2636.61775016, 51.34800616, 0.37801416, -0.59027616, 64.05577816, 1851.23645216, 43.02599716, 0.77733916, -0.19114816, 2
7,  SC 2.2.JPG, 49.68375616, 1496.49284916, 38.68453016, 1.06253116, 0.61260216, 63.82485316, 1588.04154516, 39.85023916, 0.81375916, 0.11142416, 28.89419716, 784.96734816, 28.01726916, 1.74255316, 3.28297716,  47.66715916, 224.62119616, 14.98736816, 0.02268516, -0.59599616, 150.78547816, 2501.26568716, 50.01265516, 0.11750216, -0.73480916, 65.21872016, 1643.32388516, 40.53793116, 0.76696716, -0.02121416, 2
7,  SC 2.20.JPG, 51.86473416, 1645.59003616, 40.56587316, 0.96375216, 0.11918916, 65.77521716, 1778.99615516, 42.17814816, 0.80637616, -0.11536516, 36.93761416, 1242.89741416, 35.25475016, 1.50161316, 1.73686416,  49.64927916, 234.03204716, 15.29810616, -0.16016816, -0.62229816, 131.99257616, 2611.87878316, 51.10654316, 0.16990816, -0.63749316, 66.95677716, 1809.59923616, 42.53938516, 0.75822116, -0.23172216, 2
7,  SC 2.3.JPG, 44.20402716, 1256.34447916, 35.44495016, 1.23131916, 1.06635716, 58.77047516, 1361.98669316, 36.90510416, 0.81035816, 0.08467116, 27.08761216, 635.75909716, 25.21426416, 1.74914416, 3.39120216,  48.22078016, 166.97193416, 12.92176216, 0.19512816, 0.42438116, 145.94581616, 2329.58697316, 48.26579516, 0.06615516, -0.70254116, 59.43537916, 1391.28042916, 37.29987216, 0.79563616, 0.03222716, 2
7,  SC 2.4.JPG, 47.63069916, 1106.33461416, 33.26160916, 1.04419116, 0.71467216, 61.03548816, 1049.52766116, 32.39641416, 0.90685716, 0.67218816, 24.67326216, 709.79341716, 26.64194816, 2.03757516, 5.01075116,  43.51218616, 145.55204616, 12.06449516, 0.16228716, -0.11532716, 168.18715716, 2809.76039216, 53.00717316, -0.45280016, -0.57157616, 62.07645716, 1071.09463616, 32.72758216, 0.86781116, 0.53588316, 2
7,  SC 2.5.JPG, 45.99432516, 1392.71869616, 37.31914716, 1.09025816, 0.46961216, 59.53624616, 1353.68086616, 36.79240216, 0.83862316, 0.08689816, 27.21728116, 761.18461516, 27.58957416, 1.79555016, 3.29815516,  47.14269116, 162.38012816, 12.74284616, 0.07749216, -0.22535416, 153.71780616, 2268.79535416, 47.63187316, -0.12233216, -0.55923416, 60.26349716, 1386.85402916, 37.24048916, 0.81071316, -0.00368416, 2
